"cn","plotclass"
211230030010854,2
126183376010478,3
126181754010478,2
126182644010478,3
146777196010854,1
146777197010854,1
146777203010854,2
146777205010854,1
146777206010854,2
146777209010854,2
146777214010854,3
146777216010854,2
146777223010854,3
146777224010854,3
146777226010854,3
126170626010478,2
126135146010478,1
75699138010478,3
75692917010478,1
75705088010478,1
173674519010854,2
211230258010854,2
211230302010854,1
146777091010854,3
146777093010854,3
146777094010854,2
146777095010854,3
146777103010854,2
146777111010854,3
211229864010854,2
211230126010854,3
75696482010478,2
75697022010478,3
75697296010478,3
75697676010478,2
75697817010478,1
75699652010478,3
126159907010478,3
126164424010478,3
126183754010478,3
126127865010478,3
126140928010478,1
126150097010478,1
126152084010478,1
126152375010478,2
126155753010478,3
126157228010478,3
126159846010478,1
126160158010478,2
126128268010478,3
126128310010478,1
75704621010478,2
173674521010854,2
75708211010478,1
126173990010478,2
211230632010854,3
211230650010854,3
75708407010478,3
75716556010478,2
126134298010478,1
211230098010854,1
211230442010854,2
211230288010854,3
211230378010854,1
75714679010478,1
75714850010478,3
75719510010478,3
75719726010478,2
75719993010478,3
75706003010478,1
126178016010478,3
126160728010478,1
126174478010478,3
126174603010478,2
126180039010478,2
135702601010478,3
24009285010478,1
126150784010478,2
126151736010478,1
146776795010854,3
126176982010478,3
24018086010478,3
24022437010478,3
24018016010478,3
126134492010478,3
126136038010478,3
126130423010478,1
126130702010478,2
126130788010478,3
126132767010478,1
126132843010478,1
126130905010478,3
126174376010478,3
126134815010478,2
126136323010478,1
126151174010478,2
126152219010478,2
126157054010478,1
211229612010854,1
126177941010478,2
196884481010854,1
93823135010478,2
196883911010854,1
146776343010854,1
93809816010478,3
20660917010478,2
146776350010854,3
197482342010854,1
146776354010854,2
93811018010478,1
197482478010854,3
93811548010478,1
146776368010854,2
197482875010854,2
146776376010854,3
93813085010478,2
197483136010854,1
196883545010854,1
196883789010854,3
131578012010478,1
131578958010478,3
131580034010478,2
131580125010478,1
131580346010478,3
93818680010478,2
131580713010478,2
131582279010478,1
131582823010478,1
131583573010478,3
196884007010854,2
93806098010478,3
131570642010478,1
146776281010854,1
196883465010854,3
93806944010478,2
197482593010854,3
197482351010854,1
93819571010478,2
146776481010854,3
146776488010854,1
197482970010854,1
131583061010478,1
196884019010854,2
131576969010478,1
146775958010854,1
146775994010854,1
146776005010854,3
146776019010854,1
146776028010854,3
146776030010854,3
146776041010854,2
196883915010854,2
196883917010854,3
196883925010854,2
196883929010854,1
196883933010854,2
196883939010854,1
196883941010854,3
196883943010854,1
196883945010854,3
196883947010854,1
196883949010854,3
196883951010854,1
196883953010854,2
196883651010854,1
93815029010478,2
197482590010854,3
131590311010478,3
196884483010854,3
146776603010854,2
196884533010854,1
196883557010854,3
131581121010478,2
146776472010854,2
93819334010478,2
197483011010854,1
146776489010854,1
93820105010478,1
146776493010854,1
146776497010854,3
196884017010854,3
131583323010478,2
196884029010854,3
93820572010478,3
93821201010478,1
197482836010854,3
93822222010478,3
146776524010854,1
93844282010478,2
93844683010478,3
146775848010854,2
93844968010478,2
196883955010854,3
196883959010854,2
196883961010854,1
196883963010854,1
196883965010854,1
196883971010854,2
196883973010854,3
196883979010854,1
196883983010854,2
196883985010854,2
196883997010854,2
196884001010854,2
196884005010854,1
146776067010854,2
146776072010854,3
146776075010854,3
146776192010854,1
196883397010854,2
196883399010854,3
196883405010854,3
196883407010854,3
196883409010854,1
196883415010854,3
196883419010854,3
196883421010854,3
196883423010854,2
196883425010854,3
196883427010854,1
93844447010478,1
131557920010478,3
93845109010478,1
197482317010854,1
131558316010478,2
196883347010854,2
131558759010478,1
146775866010854,2
131559055010478,1
131559340010478,3
20645969010478,1
20665298010478,3
20665306010478,1
196883047010854,1
146775876010854,1
146775855010854,3
93845576010478,2
197482460010854,1
93846263010478,1
131559554010478,3
131559765010478,2
146775890010854,2
146775894010854,2
93847480010478,2
196883091010854,3
197482458010854,1
20664844010478,3
131566057010478,3
146775850010854,1
197482669010854,3
197482520010854,2
131558002010478,1
93845339010478,1
131558172010478,1
93845697010478,1
146776389010854,1
146776392010854,1
146776007010854,3
131551476010478,1
196884109010854,1
197482503010854,2
131552284010478,3
20646827010478,1
197482316010854,1
146776059010854,3
93837644010478,3
131553643010478,1
146776079010854,1
196883233010854,1
146776082010854,1
93838285010478,1
93838422010478,2
197482614010854,1
146776096010854,3
146776259010854,3
196884011010854,2
196883849010854,2
146775931010854,2
196883861010854,1
196883855010854,2
20665751010478,2
197482301010854,1
93850788010478,1
197482587010854,3
93850882010478,1
196883463010854,1
197482422010854,1
146775970010854,3
93851875010478,3
93851965010478,3
93808323010478,1
93809365010478,3
93811973010478,2
93812263010478,1
93812389010478,1
93813523010478,1
93814070010478,3
93814728010478,3
93816089010478,1
93857651010478,3
196884183010854,3
196884079010854,3
196884009010854,1
196883467010854,3
76831863010478,2
196882757010854,3
196883671010854,2
196883073010854,1
196883149010854,2
196883597010854,2
20654622010478,2
131576894010478,2
131577434010478,3
131579185010478,3
131581767010478,1
131582485010478,1
131583221010478,1
131584443010478,1
196883879010854,2
196883885010854,1
196883887010854,3
196883889010854,2
196883893010854,2
196883895010854,1
196883897010854,2
196883899010854,3
196883903010854,3
196883909010854,1
197483041010854,1
196884321010854,2
146776217010854,1
197482693010854,2
29123585010478,2
131568185010478,2
197482915010854,2
93859348010478,3
131568786010478,2
196883523010854,3
197482766010854,1
93840761010478,3
197482579010854,1
93841469010478,1
20648305010478,1
131563658010478,1
196883365010854,2
93842144010478,1
196883441010854,2
196884139010854,2
131575546010478,1
197482577010854,2
196884197010854,2
146776377010854,3
146776379010854,3
93812979010478,2
196884273010854,3
146776390010854,2
93813948010478,2
146776393010854,3
131549972010478,2
196883259010854,2
146775999010854,1
131556877010478,3
93843979010478,3
131557013010478,3
146775838010854,3
197482733010854,2
146775839010854,2
20645760010478,1
197482710010854,3
197482547010854,3
146775980010854,3
131549555010478,3
196883189010854,2
93852234010478,2
93852517010478,1
93852798010478,2
131584850010478,2
131558530010478,3
131558972010478,2
131559639010478,1
131559918010478,1
93821502010478,1
93822051010478,3
93822325010478,1
93822732010478,3
93825935010478,2
131560323010478,2
93837577010478,3
93838048010478,1
93840059010478,3
146776141010854,1
146776146010854,3
146776158010854,3
146776169010854,2
146776172010854,2
146776174010854,1
146776178010854,1
146776182010854,2
146776183010854,3
146775840010854,3
146775861010854,1
196883003010854,3
146775897010854,1
146775918010854,1
146775927010854,3
146775937010854,2
146775939010854,2
93840368010478,1
93841583010478,2
93854797010478,1
93854963010478,2
93855249010478,1
93855566010478,1
93856897010478,3
93858852010478,1
93808370010478,2
93810113010478,3
197482674010854,1
93855355010478,1
197482472010854,1
146776191010854,3
196884125010854,3
131566700010478,3
197482326010854,3
146776201010854,1
131567283010478,3
93843758010478,1
197482696010854,2
196884271010854,1
131565610010478,3
146776181010854,3
131565886010478,1
131546380010478,1
146776120010854,1
93838617010478,1
20659271010478,3
146776095010854,2
93805347010478,3
146776258010854,1
131570147010478,1
131570329010478,2
197483015010854,2
131570437010478,2
131570583010478,2
197482900010854,1
197482972010854,3
197482747010854,2
197482343010854,1
197483106010854,1
197482704010854,3
197482612010854,3
197483096010854,3
197482879010854,1
197483020010854,3
197482289010854,3
197482807010854,2
131574352010478,3
20654375010478,2
131574923010478,1
146776682010854,3
146776687010854,3
131543452010478,2
93832593010478,2
29125877010478,1
197482491010854,1
196883839010854,1
196883627010854,2
197482791010854,3
146776679010854,3
197482831010854,1
197482657010854,3
29123348010478,3
93833717010478,3
93834599010478,3
93809287010478,1
131574018010478,1
131574206010478,2
197482454010854,2
196883673010854,2
20636902010478,3
93810059010478,2
146776357010854,2
20636947010478,2
146776372010854,1
93812181010478,1
131575807010478,1
20662829010478,3
196883337010854,2
196883339010854,2
196883343010854,3
196883349010854,1
196883353010854,3
196883355010854,1
196883357010854,2
196883359010854,2
196883361010854,2
196883367010854,2
196883369010854,3
196883371010854,1
196883373010854,2
196883375010854,3
196883377010854,1
196883379010854,2
196883383010854,3
196883385010854,3
196883389010854,3
196883393010854,2
146776584010854,1
146776624010854,1
146776626010854,2
146776654010854,2
146776664010854,2
146776675010854,2
131587240010478,2
20664456010478,1
146776563010854,2
93824615010478,1
196883173010854,2
197482843010854,1
196883221010854,1
197482744010854,3
131589142010478,1
20637854010478,1
146776581010854,1
146776582010854,1
20657589010478,3
197482546010854,2
93822392010478,2
131585483010478,2
146776529010854,2
196883201010854,3
196883117010854,2
93823241010478,3
20657289010478,3
131573868010478,3
196883591010854,2
197483076010854,2
20660959010478,2
93810759010478,2
196883141010854,2
29124437010478,1
93811778010478,2
146776369010854,2
131575665010478,2
196884207010854,3
146776381010854,2
146776227010854,2
146776229010854,3
93858773010478,2
197483118010854,3
196884209010854,3
93859022010478,1
93859446010478,2
146776249010854,2
93859599010478,1
197482880010854,1
20653586010478,1
197483093010854,2
196882913010854,1
20667250010478,2
146776140010854,1
197482642010854,3
131563779010478,3
196883283010854,2
131564888010478,1
196884231010854,2
93848742010478,2
197482974010854,2
197483133010854,3
146776705010854,1
146776748010854,2
197482989010854,3
197482719010854,3
197482881010854,2
197482805010854,3
131574646010478,1
131575259010478,2
131575884010478,2
131575990010478,1
146776459010854,2
146776474010854,1
146776539010854,1
146776552010854,1
146776568010854,3
146776569010854,3
93832542010478,1
196883853010854,3
131585600010478,2
197482926010854,2
146776534010854,1
196883123010854,2
146776625010854,3
146776630010854,2
146776643010854,1
146776645010854,2
146776660010854,3
146776667010854,3
146776692010854,3
146776695010854,1
146776707010854,3
146776743010854,3
197483080010854,2
197482464010854,2
197482445010854,3
197482907010854,3
197482985010854,1
197482549010854,3
197482983010854,2
197489192010854,2
20634830010478,2
146776115010854,2
146776123010854,1
146776133010854,3
146776138010854,1
146776148010854,2
93813612010478,1
93815609010478,3
196884155010854,3
196883875010854,3
196883609010854,3
146776064010854,3
146776086010854,1
146776092010854,3
196883069010854,1
196883237010854,1
196883247010854,1
196883813010854,1
93816291010478,3
93816424010478,1
196883205010854,1
146776440010854,3
196883007010854,2
93817104010478,3
196883013010854,3
197483112010854,2
197489190010854,2
131580195010478,1
29125321010478,1
146776464010854,2
20637383010478,2
196883119010854,3
131579847010478,3
20656784010478,1
197482489010854,3
196883187010854,2
20644585010478,1
196884145010854,2
197489189010854,3
93829223010478,1
197482347010854,1
20638089010478,3
93830191010478,2
20643585010478,3
93831024010478,2
146776098010854,2
146776163010854,1
197482554010854,3
197482608010854,3
197489159010854,2
197489173010854,1
197489174010854,2
197489178010854,3
197489180010854,3
197489185010854,3
196884021010854,2
29123876010478,3
196882755010854,3
29124070010478,3
196883035010854,1
196883053010854,1
196884275010854,1
20663088010478,1
76840870010478,3
196883729010854,1
146776533010854,2
146776550010854,1
20667506010478,2
196884267010854,1
131591592010478,2
93853696010478,1
93836077010478,3
196883493010854,3
93836794010478,1
20659633010478,3
146776149010854,1
196883437010854,2
93842268010478,2
20664610010478,2
93842715010478,2
196882905010854,2
93843666010478,1
93854093010478,2
93856213010478,1
93857871010478,1
93857968010478,3
197482660010854,1
197482745010854,1
197482529010854,3
131545152010478,2
131549771010478,1
131550285010478,2
131551690010478,3
131551809010478,1
131552356010478,3
131552748010478,1
131552938010478,3
131553010010478,1
131553970010478,2
131554081010478,1
131554286010478,1
131554495010478,3
131555044010478,3
131556118010478,3
131556760010478,1
131557597010478,1
146776421010854,1
146776444010854,2
197483075010854,3
146776450010854,1
196883071010854,1
196883079010854,3
146776457010854,1
93818743010478,3
131580628010478,3
146776468010854,2
196884063010854,1
146776699010854,2
146776711010854,1
93827087010478,1
93827166010478,2
93827895010478,2
93828847010478,2
93851048010478,2
93851230010478,2
93852043010478,3
197482919010854,1
197482332010854,2
197482560010854,2
131540120010478,3
197482345010854,2
196882775010854,2
197489195010854,2
131540493010478,1
197489175010854,3
197482676010854,2
196882977010854,2
197483105010854,3
131542645010478,3
93815900010478,1
131591035010478,1
131591254010478,3
20663628010478,1
131582703010478,1
196883315010854,2
93820370010478,3
197482365010854,3
20663842010478,1
197482699010854,3
146776502010854,3
93820691010478,2
197482865010854,1
197482797010854,2
131584229010478,2
146776510010854,2
146776512010854,3
146776513010854,3
93821673010478,1
197489191010854,3
93821780010478,3
196883329010854,1
131585118010478,3
196884181010854,3
197482995010854,3
197482873010854,2
131569027010478,1
196883537010854,2
93852994010478,1
93854899010478,3
93858055010478,2
93859246010478,2
131576345010478,1
131578072010478,2
131578208010478,1
131579569010478,3
196884477010854,2
196884061010854,1
196882787010854,1
131541428010478,1
131541739010478,3
131544688010478,3
131545645010478,3
131545786010478,1
131545847010478,3
131545943010478,2
131546068010478,1
131547124010478,3
131548054010478,1
131549073010478,1
131549674010478,3
131550184010478,1
131550684010478,1
131552065010478,1
146776417010854,1
146776473010854,1
146776629010854,3
146776709010854,1
146776721010854,1
197482280010854,3
197482290010854,3
197482331010854,1
197482355010854,1
197482361010854,3
197482362010854,3
197482381010854,1
197482396010854,2
197482403010854,3
197482416010854,3
197482436010854,1
197482446010854,1
197482522010854,1
197482551010854,3
146776423010854,3
146776427010854,1
146776430010854,2
146776443010854,1
146776452010854,3
146776466010854,1
146776496010854,3
146776527010854,1
146776532010854,1
146776572010854,1
146776587010854,3
146776615010854,3
146776621010854,1
146776623010854,2
20638229010478,2
146776672010854,2
146776301010854,3
93806336010478,3
93806618010478,3
93807166010478,3
93808825010478,2
93812737010478,3
93812876010478,2
146776503010854,2
146776537010854,2
146776554010854,3
146776556010854,2
146776103010854,3
146776113010854,1
146776124010854,1
20634981010478,2
146776137010854,3
20635379010478,3
197482912010854,2
197482916010854,1
197482930010854,3
146776538010854,2
146776560010854,1
146776562010854,1
146776566010854,3
146776567010854,2
146776578010854,1
146776445010854,3
93810367010478,1
146776360010854,1
196883139010854,3
197482407010854,1
131575490010478,2
197482394010854,3
146776383010854,1
93814222010478,3
93818043010478,1
93820274010478,1
93821013010478,1
20657565010478,1
93826396010478,3
93826823010478,3
197482487010854,3
146776462010854,1
146776507010854,3
146776511010854,3
146776579010854,2
146776585010854,3
146776639010854,2
146776673010854,1
146776674010854,3
146776688010854,1
146776727010854,3
146776729010854,3
197482804010854,2
197482628010854,1
197482794010854,3
197482896010854,3
197482313010854,3
197482774010854,2
196882937010854,3
196884553010854,1
93805568010478,3
93805754010478,3
146776264010854,2
146776267010854,3
20661875010478,3
146776269010854,3
131570214010478,3
196884115010854,2
196884177010854,1
29124168010478,3
93807844010478,3
146776304010854,1
197483092010854,1
196884515010854,1
197482844010854,3
196883475010854,3
93807481010478,2
197483124010854,2
197489169010854,1
76832741010478,2
197489166010854,2
93807676010478,3
131571984010478,2
131572054010478,3
93806860010478,2
146776283010854,2
197482418010854,2
93833123010478,3
131544497010478,3
131544605010478,1
20638369010478,3
197482848010854,2
146776704010854,3
196884041010854,3
93833645010478,2
131545352010478,3
131569332010478,3
131569554010478,3
146776020010854,1
146776021010854,2
146776022010854,2
146776027010854,3
146776035010854,2
146776190010854,3
146776195010854,2
146776043010854,2
196884329010854,3
196884473010854,2
20667165010478,3
76886584010478,1
196882831010854,3
196882839010854,1
146776577010854,1
146776611010854,3
196883097010854,2
196883095010854,2
196883571010854,1
146775905010854,3
196884169010854,1
93848260010478,3
146775912010854,2
146776386010854,2
196883599010854,1
197482893010854,2
197482469010854,2
146776433010854,1
197483055010854,1
131579318010478,3
197489170010854,3
196883143010854,3
146775849010854,3
146775859010854,1
146775860010854,3
146775863010854,2
146775868010854,2
146775874010854,2
146775889010854,1
146775907010854,1
131582354010478,3
93819860010478,3
146776491010854,3
196883317010854,2
197482979010854,2
146776501010854,2
197482847010854,1
197482944010854,2
131583848010478,2
146776508010854,3
196883075010854,3
196883077010854,3
197482350010854,3
146776509010854,2
197482634010854,3
20663986010478,2
131584504010478,2
197489161010854,3
196883331010854,1
93822147010478,2
131585004010478,3
146776280010854,3
196882955010854,2
146775913010854,3
29125136010478,2
197482827010854,1
196883301010854,2
131551627010478,2
131552200010478,2
196883483010854,3
146776515010854,3
93839919010478,1
197482338010854,3
20667107010478,2
197483003010854,2
93840597010478,1
131556611010478,3
93817198010478,1
93817279010478,1
146776447010854,3
196883021010854,1
93850972010478,2
146775963010854,3
196882855010854,3
146775964010854,3
146775968010854,3
131548985010478,2
146775977010854,3
93852724010478,1
93853129010478,2
196883255010854,1
197482334010854,1
196883267010854,3
93858653010478,1
146776238010854,1
131568624010478,1
131568889010478,2
197482570010854,3
131555276010478,3
196884303010854,2
196883759010854,3
93839989010478,1
20648187010478,1
131565526010478,3
197482297010854,2
196884281010854,2
196884283010854,3
131567051010478,3
146776205010854,3
146776206010854,1
93831105010478,3
196882973010854,2
146776668010854,2
93831599010478,2
93831709010478,3
197482404010854,3
20645067010478,3
131543020010478,3
93840150010478,3
131560030010478,1
146776240010854,1
146776255010854,2
146776262010854,1
196884105010854,3
131547916010478,2
196882961010854,3
93850418010478,1
93850585010478,1
197482410010854,2
196882861010854,3
131548655010478,2
93851287010478,3
93851731010478,3
197482429010854,3
93852323010478,3
131572546010478,1
196883193010854,2
131549871010478,2
146776001010854,1
196883043010854,3
146775854010854,2
196884091010854,2
93846107010478,1
197483134010854,1
196882923010854,1
131563121010478,2
197482947010854,2
196883203010854,1
196883009010854,3
197489188010854,2
93817440010478,3
197483012010854,1
197483103010854,1
131580561010478,2
196883111010854,3
131580889010478,1
197482606010854,3
197482702010854,1
197482582010854,1
197482969010854,3
197482955010854,1
197482776010854,1
197482524010854,3
197482853010854,3
197482720010854,2
196882931010854,3
196884549010854,3
20644550010478,1
20644657010478,2
196884287010854,1
196884295010854,1
196884299010854,1
196884317010854,3
196884319010854,2
196884333010854,3
196884351010854,3
196884355010854,2
131580975010478,2
93828568010478,2
196882871010854,1
93849147010478,3
197483142010854,3
197482543010854,1
93838525010478,1
20666880010478,3
20666915010478,2
146776253010854,2
197483110010854,1
131569859010478,2
20660464010478,3
20636559010478,3
196884013010854,3
146776200010854,1
146776203010854,1
146776209010854,1
146776210010854,1
146776212010854,2
146776215010854,1
146776219010854,2
146776230010854,2
146776234010854,3
197482850010854,1
93818301010478,2
146776465010854,2
197482801010854,1
196883181010854,1
196884143010854,3
197489177010854,2
93828996010478,3
146776647010854,3
93830725010478,3
93806182010478,2
131571015010478,3
196883469010854,1
131571104010478,3
131571351010478,3
196882887010854,1
196882751010854,2
76832994010478,3
196884405010854,3
196884417010854,1
196884447010854,2
196884457010854,2
196884459010854,2
196884465010854,2
196884467010854,3
196883775010854,3
196884545010854,1
196882967010854,3
196882785010854,2
20645167010478,1
146776701010854,2
29126048010478,1
131578550010478,1
197482895010854,1
131579134010478,1
197489194010854,3
93817347010478,2
197489179010854,3
196883065010854,1
197489182010854,3
131579396010478,3
197482545010854,1
93817787010478,1
93858481010478,1
20660365010478,2
93807608010478,2
131574411010478,3
93814814010478,3
196884217010854,1
131549185010478,3
196883511010854,3
197482305010854,1
197482714010854,3
197482678010854,2
197483023010854,1
197482729010854,2
197482654010854,3
197482820010854,3
197482687010854,2
197482603010854,1
197482684010854,3
146775993010854,3
93852411010478,3
20666165010478,2
93852942010478,1
197482303010854,2
131550376010478,2
131550485010478,1
93853234010478,1
93844143010478,1
93844372010478,2
196883109010854,1
197482750010854,3
197482617010854,3
197482619010854,1
20663030010478,1
93814531010478,2
20650462010478,3
131577354010478,3
197482507010854,2
146776419010854,2
93815718010478,2
93814439010478,1
93814882010478,1
93815816010478,2
93819434010478,2
93821333010478,2
93822524010478,3
93822610010478,2
93822662010478,2
93824014010478,1
131547635010478,2
131548766010478,2
131549433010478,3
131550562010478,1
131551884010478,3
131555571010478,3
131557801010478,3
131559139010478,1
131562622010478,1
131562985010478,3
131563321010478,3
131563965010478,2
131564044010478,1
131565044010478,1
131567900010478,2
131569085010478,1
131571416010478,3
131571772010478,2
131572384010478,2
146776326010854,1
146776330010854,2
146776367010854,1
146776400010854,2
146776402010854,3
196883497010854,1
131552850010478,1
131553243010478,3
93828227010478,3
197482616010854,1
197483094010854,1
197482667010854,1
196882919010854,3
146776335010854,1
146776706010854,2
197482882010854,1
197482513010854,2
197482505010854,2
197482980010854,3
197482314010854,1
197482715010854,2
131588471010478,2
131588574010478,2
131588712010478,1
131589219010478,2
131589528010478,3
131589906010478,3
131589961010478,1
131590055010478,2
131590435010478,2
131590539010478,3
131590725010478,2
131541181010478,2
131544064010478,2
131544143010478,1
93820889010478,3
131550747010478,1
131557271010478,3
196882793010854,3
196882819010854,3
196882795010854,3
20645257010478,1
196884043010854,1
196883801010854,2
20645987010478,1
93848386010478,2
93848458010478,2
146776271010854,2
146776294010854,1
146776295010854,2
20636910010478,2
197482887010854,2
197482899010854,1
197482905010854,1
197482920010854,1
197482929010854,3
197482931010854,1
197482933010854,1
197482941010854,1
197482951010854,3
197482956010854,1
197482971010854,2
197482982010854,1
197483014010854,1
197483024010854,1
197483056010854,2
197483067010854,2
197483082010854,1
197483125010854,1
197483128010854,3
197483138010854,1
196882835010854,2
29124226010478,1
196883727010854,1
196883865010854,3
197482556010854,3
197482605010854,3
131554422010478,2
131554735010478,3
131554827010478,2
131555158010478,2
131555916010478,2
196882829010854,1
197482486010854,1
197482578010854,1
197482584010854,1
197482596010854,2
197482602010854,1
197482679010854,3
197482680010854,1
197482682010854,1
197482692010854,2
197482732010854,1
197482783010854,3
197482953010854,1
197482589010854,3
197483068010854,2
197483064010854,3
197482728010854,2
131574760010478,2
131577259010478,1
131577679010478,1
131578786010478,1
131579675010478,1
146776606010854,3
146776671010854,1
146776702010854,3
146776703010854,1
146776708010854,1
131540594010478,1
131540727010478,1
131569921010478,3
131573580010478,2
131573917010478,2
131574109010478,2
131576573010478,3
131577523010478,3
131579055010478,3
131582645010478,1
131585905010478,1
131586699010478,1
146776418010854,2
146776441010854,3
196883321010854,1
196883453010854,3
196883451010854,2
20667384010478,2
196884133010854,3
196884137010854,1
196884051010854,2
29124348010478,2
20662461010478,3
196883733010854,1
196883745010854,1
196883017010854,3
196884027010854,3
196884025010854,2
196883115010854,2
197482273010854,2
197482329010854,3
146776434010854,1
146776475010854,2
196883613010854,3
196883623010854,2
196884179010854,3
196884185010854,2
196884219010854,1
196883281010854,2
196883093010854,1
196882759010854,2
196882769010854,3
196884193010854,3
196882911010854,3
196883457010854,2
196882865010854,2
196883251010854,2
196883705010854,3
196883781010854,1
196884113010854,3
196883867010854,3
196883243010854,3
196882921010854,1
196882837010854,1
196883443010854,3
196882917010854,1
196883213010854,3
196883217010854,3
196883289010854,2
196882903010854,2
197482643010854,2
197482670010854,1
93815110010478,2
93820014010478,1
93823370010478,2
93825104010478,2
93827688010478,2
93830263010478,2
93830412010478,2
93832947010478,3
131577143010478,1
93854207010478,2
93855964010478,3
93856423010478,2
93856814010478,3
93857260010478,1
197482973010854,2
197483081010854,1
197483111010854,3
197483126010854,1
197483144010854,2
196883663010854,2
29123139010478,1
29125036010478,1
196883015010854,3
196883175010854,1
196882941010854,3
196882945010854,1
196882777010854,2
131545082010478,1
131545258010478,1
131542000010478,2
131542808010478,3
131544932010478,1
131547316010478,1
131577766010478,1
131578653010478,1
131580802010478,2
196882851010854,1
196884269010854,2
196884053010854,1
196883709010854,3
93806406010478,2
93811909010478,1
131547490010478,3
131547716010478,1
131552448010478,3
131553353010478,3
131554210010478,2
131557193010478,3
131557324010478,3
131558443010478,2
131558615010478,1
131558855010478,3
131561103010478,2
131561321010478,1
131561621010478,2
20645674010478,3
93835673010478,3
93845906010478,1
93847160010478,3
93849501010478,2
93850220010478,2
93851365010478,1
93836305010478,3
131561558010478,3
131562206010478,2
131562341010478,3
131581486010478,3
131583757010478,2
131586346010478,1
131591969010478,3
146775841010854,3
93810440010478,3
93820456010478,2
93822900010478,2
93823042010478,2
93824361010478,1
197483021010854,3
197482796010854,3
197483048010854,3
197482456010854,2
197482359010854,3
197482630010854,3
197483141010854,3
197482685010854,1
197482663010854,1
197482811010854,3
197482473010854,3
197483116010854,3
197482705010854,2
197482271010854,1
197482742010854,2
196883559010854,2
197482851010854,3
197482471010854,2
197482492010854,3
197482835010854,1
131581872010478,3
131583442010478,1
131584121010478,1
20655423010478,2
131585285010478,1
131585353010478,2
93853842010478,2
93854019010478,1
93859664010478,2
131563436010478,1
131565740010478,3
131566210010478,1
131567368010478,3
131567661010478,1
146776292010854,3
146776296010854,1
146776308010854,3
146776347010854,2
146776394010854,3
146776442010854,3
146776458010854,3
146776471010854,1
146776498010854,1
146776523010854,1
146776564010854,3
146776573010854,3
146776575010854,1
146776669010854,2
131587113010478,3
232522875010854,1
131588198010478,2
131546308010478,2
131548095010478,2
131548378010478,2
29122603010478,1
196884205010854,3
196884245010854,1
93805274010478,3
93805480010478,2
93805905010478,1
93810242010478,3
197482481010854,2
93829677010478,1
93829810010478,3
146776644010854,2
196883611010854,3
131541556010478,2
93830616010478,3
20656432010478,1
131542926010478,2
146776528010854,2
93826251010478,2
146776596010854,2
146776662010854,3
146776666010854,1
20638249010478,1
146776696010854,2
146776697010854,3
146776698010854,2
197482552010854,3
20643685010478,3
20643709010478,1
197482335010854,3
197482825010854,1
146776731010854,1
197482713010854,1
197483089010854,3
131546753010478,3
196884103010854,3
196883023010854,1
196883521010854,3
196883249010854,2
196883253010854,2
131588984010478,1
131589391010478,2
131589818010478,3
131590612010478,1
131539947010478,3
93819256010478,1
93819740010478,1
197489183010854,3
131579491010478,2
197482278010854,2
197482462010854,1
131580286010478,1
20663551010478,1
197482671010854,3
93818928010478,3
197482761010854,3
93806758010478,3
93807553010478,3
93814133010478,2
93814360010478,1
93815181010478,2
196883877010854,1
197482755010854,3
197482767010854,1
197482775010854,3
197482798010854,1
197482808010854,3
197482814010854,2
197482816010854,2
197482861010854,2
197482869010854,1
197482876010854,3
197482886010854,2
93814272010478,3
93815511010478,2
196884171010854,3
146776678010854,3
131543752010478,2
197482370010854,3
93833033010478,3
196883841010854,1
131587777010478,2
196883099010854,3
93824539010478,2
93824944010478,2
197482401010854,2
196883225010854,1
93825239010478,2
93825336010478,1
146776571010854,1
131566832010478,2
131568958010478,1
131569610010478,2
197482644010854,1
131546991010478,1
197482306010854,3
197483017010854,2
197482662010854,2
197482583010854,2
197482405010854,2
131571623010478,2
131573250010478,3
197482425010854,3
197482442010854,3
197482441010854,1
197483132010854,3
197482966010854,1
197482291010854,3
196883183010854,1
197482414010854,3
93828661010478,1
93828760010478,2
197482498010854,1
131540301010478,1
131570508010478,3
197482885010854,3
197482821010854,2
197482759010854,2
197482598010854,3
197482413010854,2
146776091010854,1
146776094010854,3
146776151010854,3
146776159010854,1
146775869010854,3
146775871010854,1
93849437010478,1
146775928010854,2
197483004010854,1
131547202010478,2
197482810010854,1
197482665010854,2
197482346010854,1
20650187010478,1
197482433010854,1
197482652010854,2
197482935010854,1
197482395010854,2
197482707010854,1
197482385010854,3
197482700010854,3
197482664010854,1
197482566010854,3
197482296010854,1
197483060010854,3
197482497010854,2
93825486010478,3
93825561010478,2
146775923010854,2
146775940010854,3
146775943010854,2
146775962010854,3
20635761010478,1
146776009010854,3
196883489010854,3
93849817010478,3
146775938010854,1
93850088010478,3
196882909010854,3
20665884010478,3
20646399010478,1
146775954010854,2
196883459010854,3
131548875010478,3
146775966010854,1
93851544010478,3
196882863010854,1
20635765010478,1
146776226010854,2
146776242010854,2
146776268010854,2
146776310010854,3
146776345010854,1
146776346010854,2
146776382010854,2
146776411010854,3
146776412010854,2
20637268010478,3
196883179010854,3
197482466010854,3
146775985010854,2
146776063010854,3
146776065010854,3
146776080010854,1
146776189010854,2
131542226010478,1
93821436010478,3
93829888010478,1
93830957010478,1
93832892010478,2
93833233010478,1
93835864010478,3
93836529010478,2
93837130010478,3
93837950010478,3
93840278010478,2
93842351010478,1
93842563010478,1
93842629010478,1
93843581010478,1
93846422010478,2
